customerID|productID|productValidFrom|productValidThru|installationDate|customerName|salesmanID|officePhone|officeFax|corporateEmail1|corporateEmail2|npwp
NS6043060001855|ND6250|2022-11-12|2023-11-11|2018-11-12|PT. MOGA DJAJA ND6-JEMBER|604|0331-483479|0331-484765|moga_djaja@yahoo.com|mogadjaja_accounting@yahoo.com|01.108.083.5-631.000
NS6043060001862|ND6250|2022-11-26|2023-11-25|2018-11-26|PT. MOGA DJAJA ND6-KLATEN|604|08113105567|0272-322094|moga_djaja@yahoo.com||01.108.083.5-631.000
NS6043060002120|NT1010|2022-02-28|2023-02-27|2019-02-28|PT. PANCA BAKTI MULYA ND6-NGANJUK|604|085733436332||pbm_bojonegoro@yahoo.com|pbmnganjuk@yahoo.com|31.533.970.5-601.000
NS6044010001833|ND6150|2023-01-16|2024-01-15|2019-01-03|PT. DWIKARYA MITRA PRATAMA ND6-MANADO|604|081398765388||rasupit@gmail.com|dwikarya.fin@gmail.com|82.673.982.3-821.000
NS6044010001833|NM1011|2023-01-16|2024-01-15|2019-01-03|PT. DWIKARYA MITRA PRATAMA ND6-MANADO|604|081398765388||rasupit@gmail.com|dwikarya.fin@gmail.com|82.673.982.3-821.000
NS6044050001527|ND6172|2023-03-20|2024-03-19|2018-03-20|PT. LANDIPO NIAGA RAYA ND6-TINANGGEA|604|0401-3121475||wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6044050001527|NM1011|2023-03-20|2024-03-19|2018-03-20|PT. LANDIPO NIAGA RAYA ND6-TINANGGEA|604|0401-3121475||wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6044050001547|ND6150|2022-04-16|2023-04-15|2018-04-16|PT. CYNGLOSH BINTANG JAYA ND6-MAKASSAR|604|0411-3617026|0411-3615433|cyngloshbintangjaya@yahoo.com||72.856.288.5-801.000
NS6044050001547|NM1011|2022-04-16|2023-04-15|2018-04-16|PT. CYNGLOSH BINTANG JAYA ND6-MAKASSAR|604|0411-3617026|0411-3615433|cyngloshbintangjaya@yahoo.com||72.856.288.5-801.000
NS6044050001548|ND6120|2021-04-16|2022-04-17|2018-04-16|PT. SUMBER CAHAYA MEGABERKAH ND6-BULUKUMBA|606|0811468769||sumbercahaya.mb@gmail.com|pt.sumbercahayamegaberkah@yahoo.com|02.974.039.6-801.000
NS6044050001591|ND6300|2018-05-07|2019-05-07|2018-05-07|PT. MAHAMERU MITRA MAKMUR ND6-MAKASSAR (PVM)|604|0411-448448|085232234114|asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001591|ND6320|2018-06-30|2018-12-31|2018-06-04|PT. MAHAMERU MITRA MAKMUR ND6-MAKASSAR (PVM)|604|0411-448448|085232234114|asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001591|NM1011|2018-05-07|2019-05-07|2018-05-07|PT. MAHAMERU MITRA MAKMUR ND6-MAKASSAR (PVM)|604|0411-448448|085232234114|asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001599|ND6300|2020-07-09|2021-07-08|2018-05-14|PT. MAHAMERU MITRA MAKMUR ND6-BONE ASW|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001599|NM1011|2020-07-09|2021-07-08|2018-05-14|PT. MAHAMERU MITRA MAKMUR ND6-BONE ASW|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001600|ND6300|2018-05-14|2019-05-13|2018-05-14|PT. MAHAMERU MITRA MAKMUR ND6-SUNGGUMINASA|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001600|NM1011|2018-05-14|2019-05-13|2018-05-14|PT. MAHAMERU MITRA MAKMUR ND6-SUNGGUMINASA|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001611|ND6300|2020-07-02|2021-07-01|2018-05-21|PT. MAHAMERU MITRA MAKMUR ND6-BULUKUMBA|604|0411-448448|085232234114|asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001695|ND6061|2022-08-06|2023-08-05|2018-08-06|PT. CIPTA KARYA MAKMUR BERSAMA ND6-MAKASSAR|604|0411-514022|0411-514020|ckmb.makassar@gmail.com||01.142.383.7-812.000
NS6044050001770|ND6300|2018-10-01|2019-09-30|2018-10-01|PT. MAHAMERU MITRA MAKMUR ND6-SOPPENG|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001770|NM1011|2018-10-01|2019-09-30|2018-10-01|PT. MAHAMERU MITRA MAKMUR ND6-SOPPENG|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001771|ND6300|2018-10-01|2019-09-30|2018-10-01|PT. MAHAMERU MITRA MAKMUR ND6-SENGKANG|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001771|NM1011|2018-10-01|2019-09-30|2018-10-01|PT. MAHAMERU MITRA MAKMUR ND6-SENGKANG|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001782|ND6300|2018-10-08|2019-10-07|2018-10-08|PT. MAHAMERU MITRA MAKMUR ND6-WONOMULYO|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001782|NM1011|2018-10-08|2019-10-07|2018-10-08|PT. MAHAMERU MITRA MAKMUR ND6-WONOMULYO|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001784|ND6300|2018-10-08|2019-10-07|2018-10-08|PT. MAHAMERU MITRA MAKMUR ND6-PAREPARE|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001784|NM1011|2018-10-08|2019-10-07|2018-10-08|PT. MAHAMERU MITRA MAKMUR ND6-PAREPARE|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001785|ND6300|2018-10-08|2019-10-07|2018-10-08|PT. MAHAMERU MITRA MAKMUR ND6-DAYA ASW|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001835|ND6300|2018-10-29|2019-10-28|2018-10-29|PT. MAHAMERU MITRA MAKMUR ND6-PINRANG |604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001835|NM1011|2018-10-29|2019-10-28|2018-10-29|PT. MAHAMERU MITRA MAKMUR ND6-PINRANG |604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001845|ND6300|2018-11-05|2019-11-04|2018-11-05|PT. MAHAMERU MITRA MAKMUR-ND6-BANTAENG|604|0411-448448|085232234114|asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044050001845|NM1011|2018-11-05|2019-11-04|2018-11-05|PT. MAHAMERU MITRA MAKMUR-ND6-BANTAENG|604|0411-448448|085232234114|asrul@mahamerugroup.com||01.796.301.8-812.000
NS6044060001510|ND6060|2023-03-05|2024-03-04|2018-03-05|PT. LANDIPO NIAGA RAYA ND6-KENDARI|604|0401-3121475|0401-3125044|wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6044060001510|ND6170|2022-06-29|2023-06-28|2018-06-29|PT. LANDIPO NIAGA RAYA ND6-KENDARI|604|0401-3121475|0401-3125044|wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6044060001510|NM1011|2023-03-05|2024-03-04|2018-03-05|PT. LANDIPO NIAGA RAYA ND6-KENDARI|604|0401-3121475|0401-3125044|wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6044060001513|ND6171|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-KENDARI (PUSAT)|604|0401-3121475|0811400979|wlctendian.landipo@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6044060001514|ND6060|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-KENDARI|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6044060001514|ND6172|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-KENDARI|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6044060001514|NM1011|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-KENDARI|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6044060001531|ND6172|2023-03-20|2024-03-19|2018-03-20|PT. LANDIPO NIAGA RAYA ND6-UNAAHA|604|0401-3121475||wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6044060001531|NM1011|2023-03-20|2024-03-19|2018-03-20|PT. LANDIPO NIAGA RAYA ND6-UNAAHA|604|0401-3121475||wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6044060001676|ND6173|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-KOLAKA|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6044060001676|NM1010|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-KOLAKA|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6044060001677|ND6173|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-BUTON|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6044060001677|NM1011|2022-07-30|2023-07-29|2018-07-30|CV. SUMBER BERKAT ABADI ND6-BUTON|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6046010001825|ND6150|2022-10-22|2023-10-21|2018-10-22|PT. KANDARI NIAGA PRATHAMA ND6-TERNATE|604|0921-3121191||olivia.rompies@gmail.com||01.417.554.1-942.000
NS6046010001826|ND6151|2022-10-22|2023-10-21|2018-10-22|PT. KANDARI NIAGA PRATHAMA ND6-TOBELO|604|0921-3121191||olivia.rompies@gmail.com||01.417.554.1-942.000
NS6046020001458|ND6250|2019-02-01|2020-01-31|2018-01-22|TOKO SELATAN ND6-SAUMLAKI|604|0918-21163|085331777575|tk.selatan.saumlaki@gmail.com|tokolestari.tual@gmail.com|16.872.747.7-941.000
NS6046020001464|ND6150|2022-03-11|2023-03-10|2019-03-18|PT. PARIS JAYA MANDIRI ND6-AMBON|604|0911-311745|||parisjaya.mandiri@gmail.com|31.700.612.0-941.000
NS6046020001500|ND6250|2020-03-01|2021-02-28|2018-02-26|PT. TRI SAMUDRA ND6-AMBON NESTLE|604|0911-343835||karyaind@gmail.com|ki.nestle@gmail.com|02.811.973.3-941.000
NS6046030001432|ND6250|2023-01-01|2023-12-31|2018-01-08|TOKO CENDRAWASIH ND6-FAKFAK|604|+62 812-1511-6333||cendrawasih.fakfak@gmail.com||04.180.319.8-951.000
NS6046030001493|ND6250|2020-03-01|2021-02-28|2018-02-19|UD. TIBERIAS ND6-SORONG|604|08524453999||mewaty-panjaitan@yahoo.co.id|panganmakmur.irja.sorong@gmail.com|67.360.876.6-951.000
NS6046030001494|ND6250|2023-03-01|2024-02-28|2018-02-19|CV. PANGAN MAKMUR IRJA ND6-SORONG|604|08524453999||mewaty_panjaitan@yahoo.co.id|panganmakmur.irja.sorong@gmail.com|01.855.106.9-951.000
NS6046040001475|ND6250|2019-02-01|2020-01-31|2018-02-08|CV. ABADI SENTOSA ND6-BIAK|604|0981-26595|ribka.kabangnga@maju|william.mumu@majumakmurgroup.com|irma.sari@majumakmurgroup.com|02.599.319.7.954.000
NS6046040001480|ND6250|2023-03-01|2024-02-28|2018-02-12|CV. PRIMA ND6-NABIRE|614|081274015353||nestle.cvprima@gmail.com||01.530.243.3-954.000
NS6052050001275|ND6060|2021-08-01|2022-07-31|2017-08-10|PT. Indocitra NiagaJaya ND6-Banjarmasin|606|0511-3201593|05113201595|icnjcentral@gmail.com|candra10.cm@gmail.com|01.647.515.4.731.000
NS6052050001275|NF6010|2019-02-14|2020-02-13|2019-02-14|PT. Indocitra NiagaJaya ND6-Banjarmasin|606|0511-3201593|05113201595|icnjcentral@gmail.com|candra10.cm@gmail.com|01.647.515.4.731.000
NS6053010001349|NF6210|2019-10-01|2020-09-30|2018-10-09|PT. Kereta Kencana Mulia ND6-Tangerang|605|081388235087||dinna.triany@keretakencana.co.id|liem.sh@keretakencana.co.id|02.681.101.8-416.001
NS6053020001382|ND6120|2018-01-01|2018-12-31|2018-01-04|PT. MARGOWANAYA DAYA SENTOSA-ND6-JAKARTA|605|021-6918989|021-6902396|younisha_90@yahoo.com||01.339.476.2-033.000
NS6053020001383|ND6320|2017-12-01|2018-11-30||PT. CAKRAWALA MEGA INDAH ND6-JAKARTA|609|||||01.371.060.3-092.000
NS6053030001335|NF6210|2018-10-01|2019-09-30|2017-10-09|PT. Semar Sukses ND6-Bogor|605|021-57905533||erry.hr@tigapilar.com|deny@semarkencanasejati.com|02.680.983.0-403.000
NS6053030001339|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. Tata Makmur sejahtera ND6-Jawa Barat|606|081289583677||yudha.p@tmsgroup.co.id|yosep9@yahoo.com|02.749.783.3-424.000
NS6053030001347|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. Kereta Kencana Mulia ND6-Bogor Sentul|605|021-87951270|021-87951271|liem.sh@keretakencana.co.id|yola.putri@semarkencana.com|02.681.101.8-403.000
NS6053030001348|NF6210|2019-10-01|2020-09-30|2018-10-09|PT. Kereta Kencana Mulia ND6-Bogor 2 Kemang|605|081388235087||hwaliemcsb@yahoo.com||02.681.101.8-403.001
NS6053030001350|NF6210|2019-10-01|2020-09-30|2018-10-09|PT. Kereta Kencana Murni ND6-Tambun|605|021-886165|021-886166|hwaliemcsb@yahoo.com||02.422.722.5-435.001
NS6053030001351|NF6210|2019-10-01|2020-09-30|2017-09-10|PT. Kereta Kencana Murni ND6-Cikarang|605|021-22104885||hwaliemcsb@yahoo.com||02.422.722.5-413.000
NS6053040001338|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. Semar Pelita Sejati ND6-Pati|603|081326233362||lutfi.a@semarpelitasejati.com|hendrabayu@semarpelitasejati.com|02.899.383.0-507.001
NS6053040001340|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. Semar Pelita Sejati ND6-Kendal|603|0294-644592|0894-644592|lutfi.a@semarpelitasejati.com|hendrabayu@semarpelitasejati.com|02.899.383.0-513.001
NS6053040001341|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. Semar Pelita sejati ND6-Tegal|608|0283-4532510|0283-4532510|lutfi.a@semarpelitasejati.com|hendrabayu@semarpelitasejati.com|02.899.383.0-501.001
NS6053040001342|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. Semar Pelita Sejati ND6-Ungaran|608|024-76910014||lutfi.a@semarpelitasejati.com|hendrabayu@semarpelitasejati.com|02.899.383.0-505.000
NS6053040001343|NF6210|2019-10-01|2020-09-30|2018-10-09|PT. Semar Pelita sejati ND6-Solo|608|08112642759||lutfi.a@semarpelitasejati.com|hendrabayu@semarpelitasejati.com|02.899.383.0-528.001
NS6053040001344|NF6210|2019-10-01|2020-09-30|2018-10-09|PT. Semar Pelita sejati ND6-Semarang|603|||lutfi.a@semarpelitasejati.com|hendrabayu@semarpelitasejati.com|02.899.383.0-505.000
NS6053040001345|NF6210|2019-10-01|2020-09-30|2018-10-09|PT. SEMAR PELITA SEJATI-ND6-PURWOKERTO|608|0281-638513||arif_rajusi@yahoo.com||02.899.383.0-521.001
NS6053040001346|NF6210|2019-10-01|2020-09-30|2018-10-09|PT. SEMAR PELITA SEJATI-ND6-BLORA|608|0296-500046|0296-500046|lili.eva@yahoo.com||02.899.383.0-514.001
NS6053050001375|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. SEMAR PELITA SEJATI ND6-YOGYAKARTA|608|0274-2850068|02742850068|EDI.NUGROHO_SKS@YAHOO.CO.ID||02.899.383.0-542.001
NS6053060001334|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. Semar Kencana Sejati ND6-JAWA TIMUR|606|031-8012833|031-8012833|denyagustin@yahoo.com|yosep9@yahoo.com|21.092.899.0-403.000
NS6053060001381|ND6320|2018-02-01|2019-01-31|2018-01-22|CV. GOLDEN PYRAMID-ND6-SURABAYA|606|031-51500375|031-51500118|goldenpyramid86@gmail.com||02.670.298.5-619.000
NS6053060001393|NF6210|2019-10-01|2020-09-30|2017-10-09|PT. KERETA KENCANA MANDIRI ND6-MALANG|605|||aswanto.s@tigapilar.com||02.515.519.3.657.001
NS6053060001428|ND6250|2019-01-31|2020-01-30|2018-01-31|PT. MANOHARA ASRI ND6-KEDIRI|604|081357961675||dynugroho2012@gmail.com||01.673.075.6-641.000
NS6053060001429|ND6250|2019-01-31|2020-01-30|2018-01-31|PT. MANOHARA ASRI ND6-BOJONEGORO|604|081217578857||tryutami27@gmail.com||01.673.075.6-641.000
NS6054010001321|NM1010|2022-09-01|2023-08-31|2017-10-13|CV. Erdita ND6-Minahasa|604|0812 447 4074||erdita.nestledist@gmail.com||73.441.772.8-823.000
NS6054030001402|ND6060|2022-12-01|2023-11-30|2017-12-27|CV. KURNIA BARU ND6-PALU|608|0451-425966||avi_theodore@yahoo.com||01.630.469.3-831.000
NS6054030001402|ND6120|2022-12-01|2023-11-30|2017-12-04|CV. KURNIA BARU ND6-PALU|608|0451-425966||avi_theodore@yahoo.com||01.630.469.3-831.000
NS6073060001312|ND6320|2017-09-01|2018-02-28|2017-08-28|PT. Bahagia Intra Niaga ND6-Madura (PVM JB)|605|081913710801||erikpurwanto_fnd@yahoo.co.id||02.054.213.0-631.000
NS6073060001312|ND6321|2017-09-01|2018-02-28|2017-08-28|PT. Bahagia Intra Niaga ND6-Madura (PVM JB)|605|081913710801||erikpurwanto_fnd@yahoo.co.id||02.054.213.0-631.000
NS6075020001354|ND6320|2017-11-01|2018-04-30|2017-10-16|PT. TERUS JAYA ABADI ND6-LOMBOK|606|0370.631894|0370.649165|||02.232.043.6-915.000
NS6075020001354|NM1011|2018-04-30|2018-10-31|2018-04-30|PT. TERUS JAYA ABADI ND6-LOMBOK|606|0370.631894|0370.649165|||02.232.043.6-915.000
NS6081010001640|ND6324|2018-06-25|2019-06-24|2018-06-25|PT. DISTRINDO BINTANG AGUNG ND6-LHOKSUMAWE|608|081397544757||om_dba@yahoo.com|hendra.os_bna@yahoo.co.id|01.763.569.9-101.000
NS6081010001640|NM1012|2018-06-25|2019-06-24|2018-06-25|PT. DISTRINDO BINTANG AGUNG ND6-LHOKSUMAWE|608|081397544757||om_dba@yahoo.com|hendra.os_bna@yahoo.co.id|01.763.569.9-101.000
NS6081010001679|ND6300|2018-07-30|2019-07-29|2018-07-30|UD. SUMATERA JAYA ND6-ACEH ASW|608|0651-635598|0651-635603|feroza.tan@yahoo.com||06.810.626.9.101.000
NS6081010001679|NM1011|2018-07-30|2019-07-29|2018-07-30|UD. SUMATERA JAYA ND6-ACEH ASW|608|0651-635598|0651-635603|feroza.tan@yahoo.com||06.810.626.9.101.000
NS6081010001778|ND6300|2018-10-01|2019-09-30|2018-10-01|UD. ACEH PRIMA ND6-LANGSA|608|||erick_kusuma@hotmail.com||70.619.396.8-105.000
NS6081010001822|ND6300|2018-10-15|2019-10-14|2018-10-15|UD. USDA BARU ND6-LHOKSUKON ASW|608|0853-7169-0293||usdabaru@hotmail.com||07.373.649.8-102.000
NS6081010001822|NM1011|2018-10-15|2019-10-14|2018-10-15|UD. USDA BARU ND6-LHOKSUKON ASW|608|0853-7169-0293||usdabaru@hotmail.com||07.373.649.8-102.000
NS6081010001823|ND6300|2018-10-15|2019-10-14|2018-10-15|UD. USDA BARU ND6-BIREUN ASW|608|0853-7169-0293||usdabaru@hotmail.com||07.373.649.8-102.000
NS6081010001823|NM1011|2018-10-15|2019-10-14|2018-10-15|UD. USDA BARU ND6-BIREUN ASW|608|0853-7169-0293||usdabaru@hotmail.com||07.373.649.8-102.000
NS6081020001570|ND6300|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-SUBUSALAM|608|061-794 2020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001570|NM1011|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-SUBUSALAM|608|061-794 2020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001571|ND6300|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-TJ.MORAWA|608|061-7942020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001571|NM1011|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-TJ.MORAWA|608|061-7942020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001572|ND6300|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-BUKITTINGGI|608|061-7942020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001572|NM1011|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-BUKITTINGGI|608|061-7942020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001573|ND6300|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-BLANGPIDIE|608|061-7942020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001573|NM1011|2018-04-23|2019-04-22|2018-04-23|PT. ALAM JAYA WIRASENTOSA ND6-BLANGPIDIE|608|061-7942020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001593|ND6300|2019-07-16|2020-07-15|2018-05-07|PT. ALAM JAYA WIRASENTOSA ND6-MEULABOH|608|061-794 2020|0812-6949-2052|zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001593|NM1011|2019-07-16|2020-07-15|2018-05-07|PT. ALAM JAYA WIRASENTOSA ND6-MEULABOH|608|061-794 2020|0812-6949-2052|zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001594|ND6300|2019-07-19|2020-07-18|2018-05-07|PT. ALAM JAYA WIRASENTOSA ND6-PASAMAN BARAT|608|061-794 2020|0812-6949-2052|zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001594|NM1011|2019-07-19|2020-07-18|2018-05-07|PT. ALAM JAYA WIRASENTOSA ND6-PASAMAN BARAT|608|061-794 2020|0812-6949-2052|zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001595|ND6300|2019-07-30|2020-07-29|2018-05-07|PT. ALAM JAYA WIRASENTOSA ND6-PASAMAN TIMUR|608|061-794 2020|0812-6949-2052|zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001595|NM1011|2019-07-30|2020-07-29|2018-05-07|PT. ALAM JAYA WIRASENTOSA ND6-PASAMAN TIMUR|608|061-794 2020|0812-6949-2052|zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001602|ND6300|2019-07-30|2020-07-29|2018-05-14|PT. ALAM JAYA WIRASENTOSA ND6-TAPAK TUAN|608|061-794 2020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001602|NM1011|2019-07-30|2020-07-29|2018-05-14|PT. ALAM JAYA WIRASENTOSA ND6-TAPAK TUAN|608|061-794 2020||zico.kho@alamjaya.co.id||01.597.281.3-123.000
NS6081020001686|ND6300|2018-07-30|2019-07-29|2018-07-30|CV. CAHAYA NUSANTARA ND6-SIBOLGA ASW|608|0631-3271311|08116260169|yen.ae89@gmail.com|pn.sbg.234@gmail.com|02.194.941.7-126.000
NS6081020001686|NM1011|2018-07-30|2019-07-29|2018-07-30|CV. CAHAYA NUSANTARA ND6-SIBOLGA ASW|608|0631-3271311|08116260169|yen.ae89@gmail.com|pn.sbg.234@gmail.com|02.194.941.7-126.000
NS6081020001873|ND6300|2018-12-03|2019-12-02|2018-12-03|UD. SITAKAR ND6-SIDIKALANG ASW|608|081260664752||ernayunifa.sitakar05@gmail.com||24.024.424.4-128.000
NS6081020001873|NM1011|2018-12-03|2019-12-02|2018-12-03|UD. SITAKAR ND6-SIDIKALANG ASW|608|081260664752||ernayunifa.sitakar05@gmail.com||24.024.424.4-128.000
NS6081030001555|ND6300|2018-04-16|2019-04-15|2018-04-16|CV. MEGAH BINTANG LESTARI ND6-DURI ASW|608|0818-0722-8168||auroravi80@yahoo.co.id|ithenson.93@gmail.com|02.643.411.8-211.000
NS6081030001556|ND6300|2018-04-16|2019-04-15|2018-04-16|CV. MEGAH BINTANG LESTARI ND6-BAGAN BATU ASW|608|0818-0722-8168||auroravi80@yahoo.co.id|ithenson.93@gmail.com|02.643.411.8-211.000
NS6081030001557|ND6300|2018-04-16|2019-04-15|2018-04-16|CV. MITRA NIAGA CEMERLANG ND6-AIR MOLEK ASW|608|0818-0722-8168||auroravi80@yahoo.co.id|ithenson.93@gmail.com|03.281.877.5-211.000
NS6081030001883|ND6300|2018-12-17|2019-12-16|2018-12-17|CV. MEGAH BINTANG LESTARI ND6-KERINCI ASW|608|0761-27682||auroravi80@yahoo.co.id|ithenson.93@gmail.com|02.643.411.8-211.000
NS6081030001897|ND6150|2023-01-21|2024-01-20|2019-01-21|PT. HENSON ALFA GROS ND6-UJUNG BATU|608|0761-27682||auroravi80@yahoo.co.id||75.419.760.6-211.000
NS6081030001937|ND6150|2023-01-21|2024-01-20|2019-01-21|CV. MEGAH BINTANG LESTARI ND6-DURI|608|0761-27682||auroravi80@yahoo.co.id||02.643.411.8-211.000
NS6081040001738|ND6300|2018-09-10|2019-09-09|2018-09-10|CV. RESTU IBU ND6-SOLOK|608|0813-1570-5782||udrestuibu2@gmail.com||16.410.487.9-203.000
NS6081050001582|ND6320|2019-08-01|2020-07-31|2018-05-02|CV. MAXIM SENTOSA ND6-JAMBI PVM|608|085279141388||ray.cvms@gmail.com||31.791.545.2.331.000
NS6081060001568|ND6300|2018-04-23|2019-03-23|2018-04-23|CV. AIR GARAM ND6-BENGKULU|608|0811736188||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001568|NM1011|2018-04-23|2019-04-22|2018-05-23|CV. AIR GARAM ND6-BENGKULU|608|0811736188||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001752|ND6300|2018-09-24|2019-09-23|2018-09-24|CV. AIR GARAM ND6-ARGAMAKMUR|608|0811736188||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001752|NM1011|2018-09-24|2018-09-23|2018-09-24|CV. AIR GARAM ND6-ARGAMAKMUR|608|0811736188||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001753|ND6300|2018-09-24|2019-09-23|2018-09-24|CV. AIR GARAM ND6-CURUP|608|||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001753|NM1011|2018-09-24|2019-09-23|2018-09-24|CV. AIR GARAM ND6-CURUP|608|||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001755|ND6300|2018-09-24|2019-09-23|2018-09-24|CV. AIR GARAM ND6-MANNA|608|||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001755|NM1011|2018-09-24|2019-09-23|2018-09-24|CV. AIR GARAM ND6-MANNA|608|||hayunas.ag@gmail.com||02.352.159.4-311.000
NS6081060001756|ND6300|2018-09-24|2019-09-23|2018-09-24|CV. AIR GARAM ND6-MUKO|608|0811736188||hayunas.ag@gmail.com||02.352.159.4-311.000
